iter	Logloss
2925	0.6013869002
2926	0.6013685368
2927	0.6013596787
2928	0.6013383428
2929	0.6013208998
2930	0.6013054541
2931	0.6012873174
2932	0.6012731337
2933	0.6012520038
2934	0.6012306088
2935	0.6012218126
2936	0.6012048253
2937	0.6011839267
2938	0.6011550069
2939	0.601140919
2940	0.6011197358
2941	0.6010938736
2942	0.6010828218
2943	0.6010704138
2944	0.6010569555
2945	0.6010423662
2946	0.6010291275
2947	0.6010143345
2948	0.6009950241
2949	0.6009832183
2950	0.6009648374
2951	0.6009427302
2952	0.6009256981
2953	0.6009055891
2954	0.6008854031
2955	0.6008699124
2956	0.6008501451
2957	0.6008314795
2958	0.6008134101
2959	0.600791414
2960	0.6007727729
2961	0.6007639739
2962	0.6007550804
2963	0.6007384572
2964	0.6007161149
2965	0.6006999136
2966	0.6006742222
2967	0.6006603269
2968	0.6006393372
2969	0.6006188104
2970	0.6005972226
2971	0.6005783299
2972	0.6005648368
2973	0.6005436136
2974	0.6005171824
2975	0.6005007625
2976	0.6004840424
2977	0.6004744358
2978	0.6004661235
2979	0.6004465925
2980	0.6004330801
2981	0.60041955
2982	0.6003967079
2983	0.6003820485
2984	0.6003637622
2985	0.6003504876
2986	0.6003300387
2987	0.6003141214
2988	0.6002976447
2989	0.6002829745
2990	0.6002652327
2991	0.6002481708
2992	0.6002249153
2993	0.6002053556
2994	0.6001951702
2995	0.6001730899
2996	0.6001530196
2997	0.6001329952
2998	0.6001215646
2999	0.6001028574
3000	0.600078975
3001	0.6000529447
3002	0.6000419276
3003	0.6000179034
3004	0.5999999003
3005	0.599966257
3006	0.5999468612
3007	0.5999282024
3008	0.5999028746
3009	0.5998783357
3010	0.5998566525
3011	0.5998511416
3012	0.5998347473
3013	0.59982044
3014	0.5998019692
3015	0.5997873077
3016	0.5997682139
3017	0.5997399127
3018	0.5997236565
3019	0.5997029294
3020	0.5996959656
3021	0.599680372
3022	0.5996547124
3023	0.599637146
3024	0.5996304027
3025	0.5996181033
3026	0.5996046933
3027	0.5995870568
3028	0.5995676947
3029	0.5995549055
3030	0.5995413533
3031	0.5995263014
3032	0.5995104331
3033	0.5994989403
3034	0.5994860283
3035	0.5994690616
3036	0.5994557072
3037	0.5994333498
3038	0.5994127997
3039	0.5994020284
3040	0.5993848445
3041	0.5993707098
3042	0.5993450256
3043	0.5993245548
3044	0.5993136009
3045	0.599302875
3046	0.5992869335
3047	0.5992743857
3048	0.5992452187
3049	0.5992321354
3050	0.5992175828
3051	0.5992106743
3052	0.5991938026
3053	0.5991812587
3054	0.5991611823
3055	0.5991375275
3056	0.5991174922
3057	0.5990940401
3058	0.599081622
3059	0.5990618363
3060	0.5990440772
3061	0.5990301954
3062	0.5990189108
3063	0.5990070381
3064	0.5989943239
3065	0.5989848098
3066	0.5989678343
3067	0.5989522938
3068	0.5989283739
3069	0.5989067241
3070	0.5988993283
3071	0.5988804468
3072	0.5988737266
3073	0.5988620625
3074	0.5988430659
3075	0.5988285273
3076	0.5988086466
3077	0.5987946374
3078	0.5987725817
3079	0.5987517604
3080	0.5987321815
3081	0.5987157242
3082	0.5986963708
3083	0.5986768602
3084	0.5986436622
3085	0.5986266781
3086	0.5986203391
3087	0.5986106573
3088	0.5985953537
3089	0.5985896475
3090	0.5985683037
3091	0.5985593632
3092	0.5985439862
3093	0.5985269165
3094	0.5985107686
3095	0.5984919063
3096	0.5984807943
3097	0.5984669367
3098	0.5984468342
3099	0.5984283699
3100	0.5984161713
3101	0.5983866983
3102	0.5983729451
3103	0.5983401584
3104	0.5983287519
3105	0.598308029
3106	0.5982906711
3107	0.5982752732
3108	0.5982612709
3109	0.5982467172
3110	0.5982311241
3111	0.5982113173
3112	0.5981915328
3113	0.5981802648
3114	0.5981587042
3115	0.5981474726
3116	0.5981343546
3117	0.598112245
3118	0.5980960188
3119	0.5980818048
3120	0.598057084
3121	0.5980387884
3122	0.5980104805
3123	0.5979824821
3124	0.5979634438
3125	0.5979507454
3126	0.5979345471
3127	0.5979173831
3128	0.5978996197
3129	0.59787827
3130	0.5978647734
3131	0.5978447307
3132	0.5978279612
3133	0.5978087295
3134	0.597791149
3135	0.5977781212
3136	0.5977585442
3137	0.5977474608
3138	0.5977266103
3139	0.5977111459
3140	0.5977105641
3141	0.5977025632
3142	0.5976856628
3143	0.5976636459
3144	0.5976503824
3145	0.5976419994
3146	0.5976214813
3147	0.5976121086
3148	0.5975934263
3149	0.5975812403
3150	0.5975688031
3151	0.5975614772
3152	0.5975500787
3153	0.5975337549
3154	0.5975161715
3155	0.5975092304
3156	0.5974917881
3157	0.5974689201
3158	0.5974453459
3159	0.5974258641
3160	0.5974114657
3161	0.5974011192
3162	0.5973736046
3163	0.5973577714
3164	0.5973546247
3165	0.59733153
3166	0.5973109074
3167	0.5973028914
3168	0.597286318
3169	0.5972563445
3170	0.5972342745
3171	0.5972287687
3172	0.5972061612
3173	0.5971903442
3174	0.5971672849
3175	0.5971463764
3176	0.5971222245
3177	0.597097511
3178	0.5970826321
3179	0.5970684343
3180	0.5970475681
3181	0.5970355217
3182	0.5970172542
3183	0.5969952863
3184	0.5969762068
3185	0.596958623
3186	0.5969449577
3187	0.5969352213
3188	0.5969242343
3189	0.5969010816
3190	0.5968888748
3191	0.5968713656
3192	0.5968561049
3193	0.5968374369
3194	0.5968238622
3195	0.596807273
3196	0.59679323
3197	0.5967784642
3198	0.5967665855
3199	0.5967481962
3200	0.5967347624
3201	0.59671131
3202	0.5966937372
3203	0.5966693002
3204	0.5966468718
3205	0.5966237703
3206	0.5966087276
3207	0.5965937109
3208	0.5965797738
3209	0.5965604696
3210	0.5965448961
3211	0.5965336582
3212	0.5965193916
3213	0.5965128354
3214	0.5964978283
3215	0.5964749742
3216	0.5964540016
3217	0.5964414884
3218	0.5964229684
3219	0.5964101342
3220	0.5963831356
3221	0.5963630811
3222	0.596350948
3223	0.5963293149
3224	0.5963082094
3225	0.5962955015
3226	0.5962788749
3227	0.5962593258
3228	0.5962421009
3229	0.5962367747
3230	0.5962292919
3231	0.596217382
3232	0.596200522
3233	0.596187461
3234	0.5961677076
3235	0.5961526388
3236	0.5961350833
3237	0.596114278
3238	0.596097101
3239	0.5960800591
3240	0.5960549533
3241	0.596036917
3242	0.5960227516
3243	0.5960087808
3244	0.5959903549
3245	0.595972806
3246	0.5959503934
3247	0.5959332897
3248	0.5959083083
3249	0.5958910442
3250	0.5958826939
3251	0.5958625658
3252	0.5958496612
3253	0.5958270549
3254	0.5958063762
3255	0.5957906649
3256	0.5957791835
3257	0.5957728484
3258	0.5957658215
3259	0.5957466691
3260	0.595734513
3261	0.5957209942
3262	0.5957145659
3263	0.5957065876
3264	0.5956921288
3265	0.5956681814
3266	0.5956503187
3267	0.5956444185
3268	0.5956289128
3269	0.5956117702
3270	0.5956061003
3271	0.5955912164
3272	0.5955730263
3273	0.5955644256
3274	0.5955437264
3275	0.5955245821
3276	0.5955018997
3277	0.5954888785
3278	0.5954772917
3279	0.5954549138
3280	0.5954458348
3281	0.5954370567
3282	0.5954315946
3283	0.5954108033
3284	0.5953990125
3285	0.5953921579
3286	0.5953722523
3287	0.5953553491
3288	0.5953422516
3289	0.5953314378
3290	0.5953134502
3291	0.5953064716
3292	0.5952927126
3293	0.5952869999
3294	0.5952803221
3295	0.5952619535
3296	0.5952511567
3297	0.5952401385
3298	0.5952239059
3299	0.5952091293
3300	0.595199966
3301	0.595185016
3302	0.5951606836
3303	0.5951486555
3304	0.5951371458
3305	0.5951139911
3306	0.5951021528
3307	0.5950940714
3308	0.5950798068
3309	0.5950582753
3310	0.5950422941
3311	0.5950362019
3312	0.5950151336
3313	0.5949951185
3314	0.5949769445
3315	0.5949655669
3316	0.5949336431
3317	0.5949234704
3318	0.5948918868
3319	0.5948759613
3320	0.5948598157
3321	0.5948477306
3322	0.5948392183
3323	0.594827235
3324	0.5948097051
3325	0.5947921129
3326	0.5947771279
3327	0.5947556805
3328	0.5947358609
3329	0.5947278278
3330	0.5947201419
3331	0.5947084534
3332	0.5946871195
3333	0.5946669978
3334	0.5946507765
3335	0.5946441453
3336	0.5946229468
3337	0.594604263
3338	0.5945936723
3339	0.5945718974
3340	0.5945470374
3341	0.594528796
3342	0.5945122384
3343	0.5944974344
3344	0.5944849018
3345	0.5944605247
3346	0.5944412181
3347	0.5944289677
3348	0.594415822
3349	0.5944010115
3350	0.5943793883
3351	0.5943595835
3352	0.5943492295
3353	0.5943398999
3354	0.5943251898
3355	0.5943200419
3356	0.5943022879
3357	0.5942969382
3358	0.5942792854
3359	0.5942658371
3360	0.5942494963
3361	0.5942325328
3362	0.5942167018
3363	0.5941992435
3364	0.5941811792
3365	0.5941700304
3366	0.5941559443
3367	0.5941364692
3368	0.5941152313
3369	0.594088165
3370	0.5940707567
3371	0.5940550663
3372	0.5940444436
3373	0.5940376887
3374	0.5940255573
3375	0.5940165071
3376	0.5940023964
3377	0.5939858634
3378	0.5939623253
3379	0.5939419684
3380	0.5939305602
3381	0.5939142219
3382	0.5938962396
3383	0.5938820405
3384	0.5938656544
3385	0.5938565494
3386	0.5938408274
3387	0.5938196293
3388	0.5938095461
3389	0.5937945924
3390	0.5937776711
3391	0.5937633299
3392	0.5937518606
3393	0.5937381746
3394	0.5937175384
3395	0.5937103942
3396	0.5936980209
3397	0.593676109
3398	0.5936629954
3399	0.5936577185
3400	0.5936409373
3401	0.5936284557
3402	0.5936093653
3403	0.5936060067
3404	0.5935884535
3405	0.5935604014
3406	0.5935493662
3407	0.5935353557
3408	0.593526075
3409	0.5935145002
3410	0.593497594
3411	0.5934826949
3412	0.5934691147
3413	0.5934472298
3414	0.5934344365
3415	0.5934092068
3416	0.593397663
3417	0.5933792277
3418	0.5933563295
3419	0.5933373541
3420	0.5933147576
3421	0.5932956635
3422	0.593283409
3423	0.5932705368
3424	0.5932542083
3425	0.5932431649
3426	0.5932255107
3427	0.593215174
3428	0.5931946553
3429	0.5931776055
3430	0.5931621705
3431	0.5931427959
3432	0.5931313352
3433	0.5931123754
3434	0.5930979019
3435	0.5930832408
3436	0.5930679724
3437	0.59305304
3438	0.5930477412
3439	0.5930338306
3440	0.5930185161
3441	0.5930026736
3442	0.5929766235
3443	0.5929595011
3444	0.5929463443
3445	0.5929294599
3446	0.5929088033
3447	0.5928956279
3448	0.592884584
3449	0.5928613074
3450	0.5928554893
3451	0.5928371585
3452	0.592821758
3453	0.5928045809
3454	0.5927972162
3455	0.5927862551
3456	0.5927735581
3457	0.5927591892
3458	0.5927399543
3459	0.5927175882
3460	0.592701225
3461	0.5926878806
3462	0.5926640548
3463	0.5926428096
3464	0.5926277331
3465	0.5926199138
3466	0.5926009534
3467	0.5925837906
3468	0.5925636111
3469	0.5925443169
3470	0.5925303703
3471	0.5925084722
3472	0.5924981913
3473	0.5924898324
3474	0.5924761987
3475	0.5924678922
3476	0.5924473425
3477	0.5924340481
3478	0.5924205614
3479	0.5924066514
3480	0.5923906151
3481	0.5923755311
3482	0.5923646268
3483	0.5923481879
3484	0.5923359261
3485	0.592314768
3486	0.5922979408
3487	0.5922759204
3488	0.5922565976
3489	0.5922417749
3490	0.5922269582
3491	0.5922140378
3492	0.5921956754
3493	0.5921732954
3494	0.5921620691
3495	0.5921501146
3496	0.5921284861
3497	0.5921212515
3498	0.5921049292
3499	0.5920883254
3500	0.5920684534
3501	0.5920476266
3502	0.5920281821
3503	0.592013129
3504	0.5920034079
3505	0.5919925936
3506	0.5919814427
3507	0.5919770098
3508	0.5919606715
3509	0.5919501951
3510	0.5919326644
3511	0.5919218914
3512	0.5919027113
3513	0.5918843513
3514	0.5918572238
3515	0.591830317
3516	0.5918177285
3517	0.5917976363
3518	0.5917795685
3519	0.5917619015
3520	0.5917469873
3521	0.5917316594
3522	0.5917224215
3523	0.5917115519
3524	0.591708134
3525	0.5916884683
3526	0.5916693401
3527	0.591656066
3528	0.5916362034
3529	0.5916184598
3530	0.5916044959
3531	0.5915920006
3532	0.5915748375
3533	0.5915592113
3534	0.5915492906
3535	0.5915323808
3536	0.5915213697
3537	0.5915075309
3538	0.5914968695
3539	0.5914818918
3540	0.5914625701
3541	0.591456895
3542	0.5914318413
3543	0.5914117258
3544	0.5914036538
3545	0.5913804572
3546	0.5913715278
3547	0.5913576921
3548	0.5913431702
3549	0.5913269089
3550	0.5913071561
3551	0.591280706
3552	0.5912598809
3553	0.5912406022
3554	0.5912278233
3555	0.5912151987
3556	0.5911938946
3557	0.5911835728
3558	0.5911680158
3559	0.5911592354
3560	0.5911471708
3561	0.5911296588
3562	0.5911192335
3563	0.5911042967
3564	0.5910883299
3565	0.5910735642
3566	0.5910596161
3567	0.5910534415
3568	0.5910338803
3569	0.5910231804
3570	0.5910093586
3571	0.5910028711
3572	0.5909899369
3573	0.5909804502
3574	0.5909659178
3575	0.590955334
3576	0.5909393394
3577	0.5909283553
3578	0.5909116428
3579	0.5908847228
3580	0.5908706098
3581	0.5908522272
3582	0.5908416874
3583	0.5908105416
3584	0.5907933976
3585	0.5907738536
3586	0.5907556929
3587	0.5907315852
3588	0.5907220968
3589	0.5907065548
3590	0.590693008
3591	0.5906821696
3592	0.5906736997
3593	0.5906586993
3594	0.5906365097
3595	0.5906232538
3596	0.5906033624
3597	0.5905922979
3598	0.5905728929
3599	0.5905633057
3600	0.5905527668
3601	0.5905387917
3602	0.5905225298
3603	0.5905122452
3604	0.5905034793
3605	0.5904789644
3606	0.5904678281
3607	0.5904542351
3608	0.5904387837
3609	0.5904258892
3610	0.590409253
3611	0.5903911865
3612	0.5903697076
3613	0.5903627588
3614	0.5903519541
3615	0.5903385571
3616	0.5903258446
3617	0.590308014
3618	0.5902853345
3619	0.5902664145
3620	0.5902480713
3621	0.5902347966
3622	0.5902183008
3623	0.5902094356
3624	0.5901976395
3625	0.590188356
3626	0.5901731762
3627	0.5901675191
3628	0.5901500734
3629	0.5901311944
3630	0.5901084685
3631	0.5900941826
3632	0.5900812334
3633	0.5900679007
3634	0.5900479365
3635	0.5900354121
3636	0.5900290818
3637	0.5900134487
3638	0.5899997095
3639	0.5899826461
3640	0.589977363
3641	0.5899596548
3642	0.5899430456
3643	0.5899240571
3644	0.5899137743
3645	0.5898930246
3646	0.5898821296
3647	0.5898673591
3648	0.5898549527
3649	0.5898333029
3650	0.5898248755
3651	0.5898114169
3652	0.5897935686
3653	0.5897833509
3654	0.5897659231
3655	0.5897516162
3656	0.5897339959
3657	0.5897165328
3658	0.589706055
3659	0.5896940826
3660	0.589676836
3661	0.5896552083
3662	0.5896391526
3663	0.5896168519
3664	0.5895982005
3665	0.5895864451
3666	0.5895717108
3667	0.5895561717
3668	0.5895380916
3669	0.5895271017
3670	0.5895180581
3671	0.5895041633
3672	0.5895009713
3673	0.5894731976
3674	0.5894590938
3675	0.5894511105
3676	0.5894310027
3677	0.5894189789
3678	0.5894031207
3679	0.5893852015
3680	0.5893693698
3681	0.5893609682
3682	0.5893421181
3683	0.5893333254
3684	0.5893168352
3685	0.5893076684
3686	0.589291195
3687	0.5892853349
3688	0.5892714417
3689	0.589250933
3690	0.5892394904
3691	0.5892315339
3692	0.5892162515
3693	0.5891972501
3694	0.58919195
3695	0.5891782911
3696	0.589175084
3697	0.5891654084
3698	0.5891566303
3699	0.5891438715
3700	0.5891327964
3701	0.5891145827
3702	0.5891008343
3703	0.5890893905
3704	0.5890722062
3705	0.5890567233
3706	0.5890375457
3707	0.5890270929
3708	0.5890156978
3709	0.5889993018
3710	0.5889830928
3711	0.5889726865
3712	0.5889621008
3713	0.5889445307
3714	0.5889281814
3715	0.5889087815
3716	0.5888951593
3717	0.5888782245
3718	0.5888651044
3719	0.5888431301
3720	0.5888354913
3721	0.5888134889
3722	0.5887888697
3723	0.5887773067
3724	0.5887524191
3725	0.5887366927
3726	0.5887105282
3727	0.5887035646
3728	0.5886915167
3729	0.588670717
3730	0.5886592952
3731	0.5886478338
3732	0.5886304577
3733	0.5886154771
3734	0.5885990488
3735	0.5885733598
3736	0.5885580986
3737	0.58854031
3738	0.5885302169
3739	0.5885091026
3740	0.5884867367
3741	0.5884644431
3742	0.5884490647
3743	0.5884294755
3744	0.5884233056
3745	0.5884057919
3746	0.5883869636
3747	0.5883728657
3748	0.5883564982
3749	0.5883440007
3750	0.5883274482
3751	0.5883142248
3752	0.588296722
3753	0.5882826721
3754	0.5882667963
3755	0.5882489459
3756	0.5882263984
3757	0.5882148896
3758	0.5881926599
3759	0.5881773939
3760	0.5881668087
3761	0.5881473176
3762	0.5881351108
3763	0.5881239332
3764	0.58810562
3765	0.5880835645
3766	0.5880691218
3767	0.5880468714
3768	0.5880356459
3769	0.5880146822
3770	0.5880099451
3771	0.5880025713
3772	0.5879924131
3773	0.5879767842
3774	0.587953601
3775	0.5879376758
3776	0.5879244312
3777	0.5879126191
3778	0.5879011974
3779	0.5878883274
3780	0.5878764726
3781	0.5878612889
3782	0.5878433751
3783	0.5878224255
3784	0.5878037083
3785	0.5877851843
3786	0.5877708396
3787	0.5877570327
3788	0.5877463071
3789	0.5877346772
3790	0.5877136261
3791	0.587692689
3792	0.5876781777
3793	0.5876646358
3794	0.5876430428
3795	0.587624822
3796	0.5876167049
3797	0.5875989185
3798	0.5875848215
3799	0.587567439
3800	0.5875473739
3801	0.5875320694
3802	0.5875072217
3803	0.5874870613
3804	0.5874634612
3805	0.5874609883
3806	0.5874482869
3807	0.5874354078
3808	0.5874181921
3809	0.5874082209
3810	0.5873882909
3811	0.5873772345
3812	0.5873632179
3813	0.5873531374
3814	0.5873397953
3815	0.5873301692
3816	0.5873204477
3817	0.5873022227
3818	0.5872938737
3819	0.587271843
3820	0.5872509863
3821	0.5872417564
3822	0.587229417
3823	0.5872136643
3824	0.5871995683
3825	0.5871816252
3826	0.5871663635
3827	0.5871463753
3828	0.5871358359
3829	0.5871204417
3830	0.5871067286
3831	0.5870887126
3832	0.5870791222
3833	0.5870595234
3834	0.5870523438
3835	0.5870300206
3836	0.5870221603
3837	0.5870083274
3838	0.5869860444
3839	0.5869760706
3840	0.5869560098
3841	0.5869443146
3842	0.5869274284
3843	0.5869228662
3844	0.5869062522
3845	0.5868862889
3846	0.5868647805
3847	0.5868466304
3848	0.5868257855
3849	0.5868088838
3850	0.5867943185
3851	0.5867864734
3852	0.5867741786
3853	0.5867540352
3854	0.5867456942
3855	0.5867275066
3856	0.5867117022
3857	0.5867020716
3858	0.5866830014
3859	0.5866598364
3860	0.5866409938
3861	0.5866182985
3862	0.5866055791
3863	0.5865866782
3864	0.5865705542
3865	0.5865489573
3866	0.5865401853
3867	0.5865202784
3868	0.5865093591
3869	0.5864917124
3870	0.5864860078
3871	0.5864660799
3872	0.5864464245
3873	0.5864287238
3874	0.586410603
3875	0.5863961398
3876	0.5863798723
3877	0.5863675798
3878	0.5863523527
3879	0.5863390274
3880	0.586332557
3881	0.5863168337
3882	0.5862995698
3883	0.5862870595
3884	0.5862716999
3885	0.5862548414
3886	0.5862396936
3887	0.586226619
3888	0.5862107082
3889	0.5861990595
3890	0.586180762
3891	0.5861627904
3892	0.5861442772
3893	0.586126266
3894	0.5861114059
3895	0.5860930656
3896	0.5860879773
3897	0.5860705412
3898	0.586052819
3899	0.5860360063
3900	0.5860276442
3901	0.5860238913
3902	0.5859973139
3903	0.5859940948
3904	0.5859672462
3905	0.5859547462
3906	0.5859345521
3907	0.5859126975
3908	0.5858947842
3909	0.5858843738
3910	0.5858766479
3911	0.5858537895
3912	0.5858419544
3913	0.5858240202
3914	0.5858109882
3915	0.5857928601
3916	0.585782486
3917	0.5857684636
3918	0.5857594723
3919	0.585736879
3920	0.585725654
3921	0.585707357
3922	0.585697744
3923	0.5856864487
3924	0.5856780635
3925	0.5856477624
3926	0.5856341441
3927	0.5856260887
3928	0.5856118798
3929	0.5856001057
3930	0.5855800954
3931	0.5855646039
3932	0.5855586733
3933	0.5855393193
3934	0.5855226793
3935	0.5855175281
3936	0.5854931132
3937	0.5854776431
3938	0.5854647128
3939	0.5854477146
3940	0.5854288489
3941	0.5854191129
3942	0.5854167408
3943	0.5854013965
3944	0.5853839147
3945	0.5853768102
3946	0.5853560257
3947	0.5853414472
3948	0.5853295939
3949	0.5853080254
3950	0.5852904491
3951	0.5852711089
3952	0.5852598961
3953	0.5852449976
3954	0.5852335693
3955	0.585220441
3956	0.5852034455
3957	0.5851805783
3958	0.5851663899
3959	0.5851496016
3960	0.5851293946
3961	0.5851140691
3962	0.5850956722
3963	0.5850749259
3964	0.5850577719
3965	0.5850538306
3966	0.5850339246
3967	0.5850203894
3968	0.5850148727
3969	0.5849974628
3970	0.5849772453
3971	0.584958555
3972	0.5849423335
3973	0.5849239278
3974	0.58490551
3975	0.5848923528
3976	0.5848804021
3977	0.5848594
3978	0.5848404156
3979	0.5848255972
3980	0.584806832
3981	0.5847877009
3982	0.5847766972
3983	0.5847560303
3984	0.5847476466
3985	0.584733475
3986	0.584714021
3987	0.5846987796
3988	0.5846933935
3989	0.5846731862
3990	0.5846618901
3991	0.5846543111
3992	0.5846403418
3993	0.584629194
3994	0.584616699
3995	0.584600172
3996	0.584595704
3997	0.5845741441
3998	0.5845510683
3999	0.5845256195
4000	0.5845094508
4001	0.5845013208
4002	0.5844895811
4003	0.584488217
4004	0.5844743244
4005	0.5844591497
4006	0.5844518767
4007	0.5844351879
4008	0.5844192137
4009	0.5844049132
4010	0.5843862941
4011	0.5843655781
4012	0.584351716
4013	0.5843376461
4014	0.5843294478
4015	0.5843172504
4016	0.5843074487
4017	0.5842804131
4018	0.5842573939
4019	0.5842446237
4020	0.5842210659
4021	0.5842075726
4022	0.5841877412
4023	0.5841704846
4024	0.584149015
4025	0.5841337022
4026	0.5841256791
4027	0.5841147863
4028	0.5840955367
4029	0.5840821183
4030	0.584064859
4031	0.5840449197
4032	0.5840265451
4033	0.5840143723
4034	0.5839947227
4035	0.5839829535
4036	0.5839747056
4037	0.5839568038
4038	0.5839374358
4039	0.5839245947
4040	0.5839128408
4041	0.5838986203
4042	0.5838760635
4043	0.5838548597
4044	0.5838339749
4045	0.5838212158
4046	0.5837989798
4047	0.5837853763
4048	0.583771936
4049	0.5837535647
4050	0.5837366788
4051	0.5837155684
4052	0.5837070852
4053	0.5837006282
4054	0.5836780379
4055	0.5836558465
4056	0.5836417227
4057	0.5836288618
4058	0.5836137561
4059	0.5835916781
4060	0.5835812971
4061	0.5835637209
4062	0.5835429845
4063	0.5835275913
4064	0.5835150973
4065	0.5835024495
4066	0.583483398
4067	0.5834675753
4068	0.5834465872
4069	0.5834315066
4070	0.5834181007
4071	0.5833971431
4072	0.5833845511
4073	0.5833708649
4074	0.583349537
4075	0.583326388
4076	0.5833070551
4077	0.5832862992
4078	0.5832636382
4079	0.5832603044
4080	0.5832304818
4081	0.5832121957
4082	0.5831908485
4083	0.5831860979
4084	0.5831664244
4085	0.5831504514
4086	0.5831405027
4087	0.5831203677
4088	0.5831133873
4089	0.5830998714
4090	0.5830932864
4091	0.5830742853
4092	0.5830639007
4093	0.5830529823
4094	0.5830369607
4095	0.5830244814
4096	0.5830135025
4097	0.5830016447
4098	0.5829811174
4099	0.5829693934
4100	0.5829602907
4101	0.582949037
4102	0.5829288364
4103	0.5829138777
4104	0.5829050994
4105	0.5828899957
4106	0.5828704127
4107	0.582855624
4108	0.5828391273
4109	0.58282438
4110	0.5828014745
4111	0.5827922941
4112	0.5827736427
4113	0.5827576592
4114	0.5827446915
4115	0.5827229959
4116	0.5827203473
4117	0.5827021392
4118	0.58269646
4119	0.582684709
4120	0.582666648
4121	0.5826597666
4122	0.5826439254
4123	0.582627721
4124	0.5826117791
4125	0.5825991191
4126	0.5825860213
4127	0.5825799677
4128	0.5825564962
4129	0.5825430322
4130	0.5825311374
4131	0.5825135672
4132	0.5825033017
4133	0.5824910298
4134	0.5824710834
4135	0.5824492356
4136	0.5824374317
4137	0.5824222798
4138	0.5824023994
4139	0.5823838347
4140	0.5823828535
4141	0.5823703436
4142	0.5823572529
4143	0.5823429885
4144	0.5823246859
4145	0.5823067971
4146	0.5822860605
4147	0.5822676946
4148	0.5822516383
4149	0.5822364296
4150	0.5822243353
4151	0.5822094757
4152	0.5821954747
4153	0.5821763431
4154	0.5821600171
4155	0.5821416854
4156	0.5821330307
4157	0.582121495
4158	0.5821049999
4159	0.5820961483
4160	0.5820805409
4161	0.582067852
4162	0.5820570579
4163	0.5820386067
4164	0.5820234446
4165	0.5820067972
4166	0.5820007651
4167	0.5819702566
4168	0.5819561303
4169	0.5819389098
4170	0.5819334383
4171	0.5819121641
4172	0.5818999605
4173	0.5818786967
4174	0.5818660892
4175	0.5818468566
4176	0.5818415048
4177	0.5818191698
4178	0.5818081595
4179	0.581791608
4180	0.5817774212
4181	0.5817603592
4182	0.5817466764
4183	0.581733144
4184	0.581716098
4185	0.581696394
4186	0.5816804041
4187	0.5816667142
4188	0.5816500343
4189	0.5816301493
4190	0.5816118532
4191	0.5815989361
4192	0.581582646
4193	0.581563398
4194	0.5815444808
4195	0.581527042
4196	0.5815101711
4197	0.5814953293
4198	0.5814774316
4199	0.5814598576
4200	0.5814452116
4201	0.5814252384
4202	0.5814106815
4203	0.5813967598
4204	0.5813837167
4205	0.581363831
4206	0.5813549532
4207	0.5813406659
4208	0.5813297762
4209	0.5813098006
4210	0.5812950483
4211	0.5812777271
4212	0.5812588259
4213	0.5812465299
4214	0.5812377895
4215	0.5812213371
4216	0.5812056568
4217	0.5811867245
4218	0.581172721
4219	0.5811563793
4220	0.5811381552
4221	0.5811240843
4222	0.5811036683
4223	0.5810880013
4224	0.5810777053
4225	0.581056918
4226	0.5810514783
4227	0.5810377564
4228	0.5810164812
4229	0.5810019563
4230	0.5809970078
4231	0.5809896366
4232	0.5809795653
4233	0.580960353
4234	0.5809431762
4235	0.5809331845
4236	0.5809176839
4237	0.5808983181
4238	0.580887047
4239	0.580875318
4240	0.5808498786
4241	0.5808452964
4242	0.5808331571
4243	0.5808209977
4244	0.5808061854
4245	0.5807901119
4246	0.5807683357
4247	0.5807552194
4248	0.5807425723
4249	0.5807359196
4250	0.5807173249
4251	0.580709008
4252	0.5807043518
4253	0.5806991552
4254	0.5806819337
4255	0.5806704076
4256	0.5806614094
4257	0.5806397949
4258	0.5806285244
4259	0.5806032272
4260	0.5805933687
4261	0.5805742296
4262	0.5805622016
4263	0.5805447725
4264	0.5805264287
4265	0.5805115786
4266	0.580496485
4267	0.5804844984
4268	0.5804651153
4269	0.5804468495
4270	0.5804337026
4271	0.5804200716
4272	0.5804093036
4273	0.5803912115
4274	0.5803717888
4275	0.5803636138
4276	0.5803492273
4277	0.5803374967
4278	0.5803301227
4279	0.5803100365
4280	0.5802990709
4281	0.5802858716
4282	0.5802671644
4283	0.5802533534
4284	0.5802338002
4285	0.5802254312
4286	0.5802073773
4287	0.5801976322
4288	0.5801784165
4289	0.5801606457
4290	0.580143848
4291	0.5801309457
4292	0.5801090446
4293	0.5801039539
4294	0.5800891424
4295	0.580066137
4296	0.5800501476
4297	0.5800222758
4298	0.5800088893
4299	0.5800000849
4300	0.5799946067
4301	0.5799758106
4302	0.5799608779
4303	0.5799400036
4304	0.5799240299
4305	0.5799097586
4306	0.5799040128
4307	0.5798896612
4308	0.5798849373
4309	0.5798788983
4310	0.5798663446
4311	0.5798430957
4312	0.579835565
4313	0.5798180626
4314	0.579802077
4315	0.5797867933
4316	0.579768382
4317	0.579756342
4318	0.5797365524
4319	0.5797196838
4320	0.5797108976
4321	0.5796916909
4322	0.5796688463
4323	0.579660706
4324	0.5796530473
4325	0.5796323725
4326	0.5796136269
4327	0.5795899072
4328	0.5795798305
4329	0.579567526
4330	0.5795579036
4331	0.5795528598
4332	0.5795294059
4333	0.5795168681
4334	0.5794996537
4335	0.5794884374
4336	0.5794700183
4337	0.5794544359
