iter	Passed	Remaining
0	13	67022
1	26	67123
2	39	66524
3	50	62685
4	60	60288
5	71	59181
6	80	57774
7	91	57048
8	101	56194
9	111	55756
10	122	55426
11	132	55048
12	142	54753
13	153	54511
14	163	54241
15	173	54000
16	183	53751
17	193	53607
18	203	53453
19	214	53318
20	225	53357
21	235	53267
22	245	53163
23	255	53070
24	266	53025
25	276	52877
26	287	52895
27	297	52748
28	307	52751
29	318	52691
30	328	52634
31	338	52592
32	348	52451
33	358	52353
34	368	52299
35	379	52262
36	389	52272
37	399	52204
38	409	52110
39	420	52092
40	429	51980
41	440	51949
42	450	51919
43	460	51891
44	471	51898
45	481	51880
46	492	51849
47	501	51776
48	511	51716
49	523	51782
50	532	51689
51	542	51646
52	552	51604
53	562	51521
54	573	51524
55	583	51539
56	594	51576
57	617	52579
58	630	52795
59	642	52868
60	652	52867
61	663	52808
62	673	52766
63	683	52732
64	693	52681
65	704	52670
66	714	52630
67	725	52593
68	735	52577
69	745	52527
70	756	52484
71	766	52469
72	778	52550
73	790	52606
74	800	52555
75	813	52687
76	823	52635
77	834	52655
78	844	52634
79	854	52578
80	864	52516
81	874	52464
82	885	52436
83	895	52384
84	905	52348
85	915	52299
86	925	52262
87	935	52194
88	945	52179
89	955	52135
90	965	52101
91	976	52076
92	986	52035
93	996	52006
94	1006	51955
95	1016	51925
96	1026	51899
97	1037	51873
98	1047	51855
99	1058	51853
100	1068	51829
101	1078	51793
102	1088	51746
103	1098	51708
104	1108	51683
105	1121	51765
106	1131	51750
107	1142	51738
108	1152	51732
109	1162	51692
110	1172	51664
111	1182	51626
112	1193	51619
113	1203	51573
114	1213	51531
115	1223	51514
116	1233	51493
117	1243	51460
118	1253	51419
119	1263	51389
120	1273	51365
121	1283	51311
122	1293	51293
123	1303	51258
124	1313	51233
125	1323	51198
126	1334	51193
127	1343	51153
128	1354	51143
129	1364	51120
130	1375	51118
131	1385	51078
132	1395	51064
133	1405	51027
134	1415	51018
135	1425	50991
136	1435	50966
137	1445	50924
138	1455	50907
139	1466	50903
140	1476	50884
141	1486	50869
142	1497	50852
143	1507	50845
144	1517	50817
145	1537	51115
146	1547	51093
147	1557	51058
148	1567	51031
149	1577	50997
150	1587	50980
151	1597	50960
152	1607	50933
153	1618	50921
154	1627	50887
155	1638	50866
156	1648	50849
157	1658	50828
158	1668	50812
159	1679	50810
160	1689	50791
161	1700	50773
162	1710	50751
163	1720	50738
164	1730	50713
165	1740	50695
166	1751	50686
167	1761	50662
168	1772	50682
169	1785	50725
170	1795	50711
171	1807	50743
172	1818	50737
173	1828	50715
174	1838	50702
175	1848	50678
176	1858	50644
177	1868	50629
178	1878	50600
179	1889	50584
180	1898	50554
181	1908	50525
182	1918	50498
183	1927	50460
184	1938	50441
185	1948	50433
186	1958	50413
187	1969	50412
188	1979	50385
189	1989	50360
190	1999	50348
191	2009	50312
192	2019	50293
193	2029	50276
194	2040	50270
195	2050	50248
196	2060	50224
197	2070	50203
198	2080	50194
199	2090	50172
200	2100	50156
201	2110	50137
202	2130	50345
203	2140	50322
204	2150	50307
205	2160	50286
206	2170	50268
207	2181	50249
208	2190	50222
209	2200	50197
210	2210	50178
211	2220	50160
212	2230	50136
213	2240	50111
214	2250	50082
215	2260	50065
216	2270	50040
217	2280	50028
218	2290	50005
219	2300	49989
220	2311	49975
221	2320	49946
222	2330	49918
223	2340	49893
224	2372	50339
225	2385	50398
226	2396	50386
227	2406	50369
228	2416	50348
229	2426	50326
230	2436	50306
231	2446	50287
232	2456	50268
233	2467	50246
234	2477	50230
235	2487	50216
236	2497	50201
237	2507	50175
238	2517	50151
239	2527	50134
240	2537	50103
241	2547	50085
242	2557	50070
243	2567	50050
244	2578	50036
245	2587	50010
246	2597	49992
247	2607	49964
248	2617	49942
249	2627	49918
250	2636	49890
251	2646	49867
252	2657	49854
253	2666	49828
254	2678	49832
255	2687	49805
256	2697	49788
257	2707	49760
258	2717	49738
259	2727	49727
260	2737	49708
261	2747	49686
262	2759	49696
263	2772	49731
264	2781	49708
265	2792	49694
266	2802	49670
267	2812	49663
268	2823	49650
269	2832	49622
270	2842	49606
271	2852	49590
272	2862	49572
273	2873	49554
274	2882	49530
275	2892	49512
276	2902	49489
277	2912	49474
278	2922	49458
279	2932	49439
280	2942	49422
281	2952	49400
282	2962	49378
283	2972	49357
284	2982	49340
285	2992	49328
286	3002	49309
287	3012	49289
288	3022	49274
289	3032	49251
290	3042	49232
291	3052	49216
292	3062	49197
293	3072	49186
294	3082	49166
295	3093	49155
296	3103	49139
297	3115	49161
298	3126	49149
299	3136	49136
300	3146	49115
301	3155	49092
302	3165	49076
303	3175	49059
304	3185	49042
305	3195	49024
306	3206	49013
307	3216	48997
308	3226	48980
309	3236	48971
310	3246	48950
311	3257	48938
312	3267	48922
313	3276	48899
314	3287	48890
315	3297	48878
316	3307	48860
317	3317	48850
318	3327	48833
319	3338	48821
320	3349	48827
321	3360	48821
322	3372	48827
323	3383	48832
324	3393	48818
325	3405	48820
326	3415	48814
327	3426	48802
328	3437	48804
329	3448	48808
330	3459	48793
331	3470	48793
332	3481	48793
333	3492	48790
334	3503	48788
335	3514	48788
336	3524	48772
337	3535	48768
338	3546	48762
339	3556	48749
340	3568	48749
341	3578	48734
342	3589	48735
343	3600	48732
344	3610	48718
345	3622	48725
346	3633	48728
347	3645	48730
348	3655	48717
349	3667	48723
350	3678	48716
351	3688	48705
352	3699	48698
353	3709	48679
354	3719	48663
355	3729	48655
356	3739	48633
357	3751	48648
358	3764	48659
359	3775	48657
360	3785	48640
361	3794	48621
362	3804	48602
363	3814	48580
364	3824	48560
365	3833	48538
366	3843	48524
367	3853	48508
368	3864	48495
369	3874	48487
370	3884	48470
371	3894	48456
372	3904	48439
373	3914	48423
374	3925	48413
375	3935	48395
376	3945	48382
377	3955	48363
378	3965	48346
379	3975	48331
380	3985	48312
381	3994	48295
382	4004	48278
383	4015	48264
384	4025	48249
385	4034	48227
386	4044	48212
387	4054	48196
388	4064	48184
389	4075	48169
390	4084	48150
391	4094	48134
392	4104	48115
393	4114	48102
394	4124	48087
395	4134	48068
396	4144	48050
397	4154	48032
398	4164	48020
399	4174	48005
400	4184	47991
401	4194	47976
402	4204	47964
403	4214	47945
404	4224	47927
405	4233	47908
406	4243	47892
407	4253	47876
408	4263	47858
409	4274	47850
410	4283	47832
411	4294	47818
412	4304	47806
413	4314	47790
414	4324	47776
415	4334	47758
416	4344	47745
417	4354	47734
418	4364	47716
419	4374	47702
420	4384	47684
421	4394	47669
422	4404	47655
423	4414	47639
424	4423	47622
425	4433	47603
426	4443	47586
427	4453	47571
428	4463	47554
429	4473	47539
430	4482	47521
431	4492	47507
432	4502	47493
433	4513	47481
434	4523	47473
435	4533	47451
436	4543	47437
437	4553	47424
438	4562	47407
439	4572	47392
440	4582	47376
441	4592	47361
442	4603	47352
443	4612	47334
444	4623	47321
445	4633	47308
446	4643	47293
447	4653	47279
448	4662	47262
449	4672	47248
450	4683	47238
451	4693	47226
452	4703	47211
453	4713	47200
454	4724	47189
455	4735	47191
456	4746	47185
457	4756	47174
458	4766	47158
459	4777	47148
460	4787	47137
461	4797	47126
462	4807	47105
463	4817	47091
464	4826	47075
465	4836	47061
466	4846	47043
467	4856	47026
468	4866	47012
469	4876	46998
470	4886	46985
471	4895	46967
472	4905	46952
473	4915	46939
474	4926	46927
475	4936	46914
476	4946	46903
477	4956	46886
478	4966	46872
479	4976	46862
480	4986	46848
481	4996	46838
482	5006	46824
483	5016	46809
484	5026	46793
485	5036	46782
486	5047	46771
487	5056	46755
488	5066	46740
489	5076	46728
490	5087	46715
491	5096	46699
492	5110	46719
493	5120	46703
494	5130	46694
495	5140	46678
496	5151	46674
497	5162	46668
498	5172	46654
499	5182	46638
500	5191	46622
501	5201	46610
502	5212	46597
503	5222	46585
504	5232	46572
505	5242	46556
506	5252	46542
507	5262	46529
508	5271	46514
509	5282	46503
510	5292	46493
511	5302	46480
512	5312	46470
513	5323	46457
514	5333	46445
515	5343	46432
516	5353	46417
517	5363	46406
518	5373	46393
519	5383	46378
520	5393	46365
521	5402	46349
522	5412	46335
523	5422	46320
524	5432	46306
525	5442	46293
526	5452	46276
527	5462	46264
528	5473	46260
529	5483	46245
530	5493	46236
531	5503	46220
532	5513	46211
533	5523	46195
534	5533	46180
535	5543	46166
536	5553	46152
537	5563	46139
538	5573	46125
539	5583	46113
540	5593	46102
541	5603	46089
542	5613	46076
543	5623	46066
544	5634	46056
545	5644	46046
546	5657	46058
547	5669	46055
548	5678	46040
549	5688	46027
550	5698	46012
551	5710	46017
552	5720	46001
553	5729	45984
554	5740	45973
555	5750	45961
556	5759	45944
557	5769	45931
558	5779	45918
559	5790	45906
560	5800	45895
561	5809	45879
562	5819	45867
563	5829	45852
564	5839	45839
565	5849	45827
566	5859	45812
567	5869	45799
568	5879	45783
569	5889	45771
570	5899	45758
571	5909	45744
572	5919	45732
573	5929	45719
574	5939	45709
575	5949	45696
576	5959	45684
577	5969	45672
578	5979	45658
579	5989	45647
580	6000	45637
581	6010	45623
582	6020	45611
583	6030	45598
584	6040	45586
585	6050	45573
586	6060	45558
587	6070	45545
588	6080	45534
589	6089	45519
590	6100	45508
591	6109	45494
592	6120	45484
593	6130	45473
594	6140	45457
595	6150	45445
596	6159	45430
597	6169	45417
598	6180	45406
599	6190	45394
600	6200	45381
601	6210	45368
602	6220	45358
603	6230	45347
604	6240	45336
605	6261	45398
606	6271	45387
607	6281	45373
608	6291	45359
609	6301	45347
610	6311	45334
611	6321	45321
612	6331	45310
613	6341	45296
614	6350	45282
615	6360	45269
616	6370	45254
617	6381	45246
618	6390	45231
619	6400	45219
620	6410	45206
621	6420	45192
622	6430	45180
623	6440	45167
624	6450	45155
625	6461	45146
626	6471	45132
627	6481	45120
628	6490	45106
629	6500	45091
630	6510	45081
631	6520	45066
632	6530	45055
633	6540	45043
634	6550	45028
635	6560	45016
636	6570	45002
637	6580	44991
638	6590	44979
639	6600	44964
640	6610	44953
641	6620	44940
642	6630	44930
643	6641	44920
644	6650	44906
645	6661	44895
646	6670	44881
647	6681	44872
648	6692	44868
649	6705	44876
650	6715	44862
651	6725	44849
652	6734	44834
653	6745	44822
654	6755	44811
655	6764	44797
656	6774	44784
657	6784	44769
658	6794	44758
659	6804	44744
660	6814	44731
661	6824	44720
662	6834	44710
663	6853	44752
664	6863	44739
665	6873	44729
666	6883	44715
667	6893	44706
668	6904	44696
669	6914	44683
670	6924	44671
671	6934	44659
672	6944	44647
673	6954	44635
674	6964	44622
675	6974	44610
676	6984	44597
677	6994	44585
678	7003	44571
679	7013	44559
680	7024	44547
681	7033	44533
682	7043	44521
683	7054	44513
684	7064	44500
685	7078	44510
686	7088	44498
687	7097	44485
688	7107	44472
689	7117	44460
690	7127	44448
691	7138	44437
692	7148	44426
693	7158	44413
694	7168	44401
695	7178	44388
696	7188	44376
697	7197	44362
698	7207	44350
699	7217	44339
700	7227	44325
701	7237	44312
702	7247	44299
703	7257	44288
704	7267	44276
705	7277	44262
706	7287	44249
707	7297	44238
708	7308	44229
709	7318	44218
710	7327	44204
711	7348	44255
712	7358	44245
713	7368	44233
714	7379	44222
715	7389	44210
716	7399	44197
717	7408	44184
718	7418	44173
719	7428	44159
720	7438	44147
721	7448	44134
722	7458	44122
723	7468	44111
724	7478	44098
725	7488	44085
726	7499	44080
727	7509	44065
728	7519	44054
729	7529	44041
730	7538	44026
731	7549	44015
732	7558	44002
733	7568	43990
734	7578	43978
735	7588	43965
736	7598	43954
737	7608	43942
738	7618	43929
739	7629	43919
740	7639	43906
741	7648	43893
742	7658	43879
743	7668	43867
744	7678	43855
745	7691	43857
746	7703	43859
747	7713	43847
748	7723	43834
749	7733	43823
750	7742	43807
751	7752	43794
752	7762	43783
753	7772	43769
754	7782	43756
755	7792	43743
756	7802	43730
757	7812	43722
758	7822	43709
759	7832	43698
760	7842	43685
761	7852	43671
762	7862	43663
763	7872	43649
764	7882	43638
765	7892	43626
766	7902	43614
767	7912	43601
768	7922	43587
769	7932	43576
770	7942	43565
771	7952	43551
772	7962	43540
773	7972	43529
774	7982	43518
775	7992	43507
776	8003	43498
777	8013	43487
778	8023	43475
779	8033	43462
780	8043	43451
781	8053	43438
782	8063	43426
783	8073	43414
784	8083	43402
785	8093	43390
786	8103	43377
787	8113	43366
788	8123	43355
789	8133	43342
790	8143	43331
791	8152	43317
792	8162	43305
793	8172	43292
794	8182	43280
795	8192	43270
796	8202	43256
797	8212	43244
798	8222	43232
799	8232	43219
800	8242	43207
801	8252	43195
802	8262	43183
803	8272	43172
804	8282	43162
805	8293	43153
806	8302	43140
807	8312	43127
808	8322	43116
809	8332	43102
810	8342	43090
811	8352	43077
812	8362	43066
813	8372	43055
814	8382	43042
815	8392	43031
816	8402	43019
817	8412	43007
818	8422	42997
819	8432	42985
820	8442	42975
821	8453	42964
822	8463	42953
823	8473	42942
824	8482	42928
825	8493	42917
826	8503	42908
827	8513	42895
828	8523	42883
829	8533	42871
830	8543	42860
831	8553	42850
832	8563	42837
833	8573	42826
834	8583	42814
835	8593	42802
836	8603	42790
837	8613	42777
838	8623	42766
839	8633	42754
840	8643	42742
841	8653	42731
842	8662	42717
843	8675	42717
844	8688	42721
845	8701	42724
846	8711	42712
847	8721	42701
848	8731	42690
849	8741	42676
850	8751	42666
851	8761	42655
852	8771	42644
853	8781	42631
854	8791	42620
855	8801	42608
856	8811	42595
857	8821	42584
858	8831	42573
859	8841	42561
860	8851	42551
861	8861	42538
862	8871	42529
863	8882	42521
864	8892	42508
865	8902	42497
866	8912	42485
867	8922	42473
868	8932	42462
869	8942	42450
870	8952	42438
871	8962	42426
872	8972	42414
873	8982	42405
874	8992	42392
875	9002	42382
876	9012	42370
877	9022	42357
878	9032	42345
879	9041	42332
880	9052	42321
881	9065	42325
882	9075	42314
883	9085	42301
884	9095	42289
885	9104	42277
886	9115	42266
887	9124	42253
888	9134	42242
889	9144	42230
890	9154	42217
891	9164	42205
892	9174	42194
893	9184	42183
894	9194	42172
895	9204	42159
896	9214	42147
897	9224	42135
898	9234	42123
899	9244	42111
900	9253	42099
901	9264	42088
902	9273	42076
903	9283	42065
904	9293	42053
905	9303	42042
906	9314	42031
907	9323	42018
908	9333	42007
909	9343	41996
910	9353	41984
911	9363	41972
912	9373	41959
913	9383	41949
914	9393	41938
915	9403	41925
916	9413	41913
917	9423	41902
918	9433	41889
919	9443	41878
920	9452	41865
921	9462	41854
922	9472	41842
923	9482	41831
924	9493	41820
925	9503	41809
926	9512	41797
927	9524	41791
928	9534	41779
929	9544	41771
930	9554	41759
931	9564	41747
932	9574	41737
933	9584	41724
934	9594	41714
935	9605	41705
936	9615	41695
937	9626	41686
938	9636	41677
939	9646	41665
940	9657	41659
941	9670	41658
942	9681	41653
943	9691	41642
944	9701	41629
945	9711	41618
946	9721	41607
947	9731	41595
948	9741	41583
949	9751	41571
950	9761	41559
951	9771	41547
952	9780	41534
953	9799	41558
954	9809	41547
955	9819	41537
956	9829	41525
957	9839	41515
958	9849	41503
959	9859	41491
960	9869	41480
961	9879	41468
962	9889	41457
963	9899	41445
964	9909	41435
965	9919	41423
966	9929	41412
967	9939	41400
968	9949	41387
969	9958	41375
970	9968	41363
971	9980	41360
972	9990	41349
973	10001	41341
974	10011	41328
975	10021	41317
976	10031	41305
977	10041	41293
978	10050	41280
979	10060	41268
980	10070	41257
981	10080	41245
982	10090	41234
983	10100	41221
984	10109	41209
985	10120	41200
986	10130	41188
987	10140	41177
988	10150	41165
989	10159	41153
990	10169	41141
991	10179	41129
992	10189	41118
993	10200	41109
994	10210	41099
995	10221	41091
996	10231	41080
997	10241	41067
998	10251	41057
999	10261	41045
1000	10271	41034
1001	10282	41025
1002	10291	41012
1003	10301	41002
1004	10311	40988
1005	10321	40976
1006	10330	40964
1007	10340	40952
1008	10351	40943
1009	10361	40931
1010	10371	40920
1011	10380	40908
1012	10390	40896
1013	10400	40884
1014	10410	40872
1015	10420	40861
1016	10430	40850
1017	10440	40838
1018	10450	40826
1019	10459	40814
1020	10470	40803
1021	10480	40793
1022	10489	40780
1023	10500	40770
1024	10510	40758
1025	10519	40746
1026	10529	40734
1027	10539	40721
1028	10549	40710
1029	10559	40699
1030	10569	40687
1031	10579	40676
1032	10588	40663
1033	10598	40652
1034	10608	40641
1035	10618	40630
1036	10628	40619
1037	10639	40609
1038	10650	40603
1039	10660	40592
1040	10670	40579
1041	10679	40566
1042	10689	40554
1043	10699	40543
1044	10709	40531
1045	10719	40519
1046	10729	40508
1047	10739	40496
1048	10749	40485
1049	10759	40474
1050	10768	40462
1051	10779	40452
1052	10788	40440
1053	10799	40429
1054	10809	40418
1055	10818	40406
1056	10828	40395
1057	10838	40382
1058	10848	40371
1059	10858	40361
1060	10868	40349
1061	10879	40340
1062	10896	40357
1063	10911	40363
1064	10926	40372
1065	10940	40373
1066	10951	40369
1067	10962	40360
1068	10972	40350
1069	10983	40340
1070	10993	40329
1071	11003	40318
1072	11013	40307
1073	11023	40295
1074	11033	40284
1075	11043	40273
1076	11053	40261
1077	11063	40251
1078	11073	40239
1079	11083	40227
1080	11092	40215
1081	11102	40204
1082	11112	40192
1083	11122	40181
1084	11132	40169
1085	11142	40157
1086	11152	40146
1087	11162	40135
1088	11172	40123
1089	11182	40111
1090	11191	40100
1091	11201	40088
1092	11212	40078
1093	11221	40065
1094	11231	40055
1095	11241	40044
1096	11251	40032
1097	11262	40022
1098	11271	40010
1099	11281	39998
1100	11291	39986
1101	11301	39975
1102	11311	39963
1103	11320	39951
1104	11331	39941
1105	11341	39931
1106	11351	39919
1107	11361	39908
1108	11370	39895
1109	11381	39884
1110	11393	39882
1111	11403	39869
1112	11413	39860
1113	11423	39849
1114	11433	39837
1115	11443	39826
1116	11453	39814
1117	11463	39804
1118	11473	39792
1119	11483	39780
1120	11492	39768
1121	11502	39756
1122	11512	39746
1123	11522	39735
1124	11532	39724
1125	11542	39712
1126	11554	39707
1127	11566	39701
1128	11576	39690
1129	11585	39678
1130	11595	39667
1131	11605	39656
1132	11615	39644
1133	11625	39633
1134	11635	39621
1135	11645	39611
1136	11655	39600
1137	11666	39590
1138	11675	39578
1139	11685	39567
1140	11695	39556
1141	11706	39547
1142	11716	39535
1143	11726	39526
1144	11737	39516
1145	11746	39505
1146	11756	39492
1147	11766	39481
1148	11776	39469
1149	11786	39458
1150	11796	39447
1151	11806	39437
1152	11816	39425
1153	11826	39414
1154	11836	39403
1155	11846	39392
1156	11856	39381
1157	11865	39368
1158	11876	39358
1159	11885	39346
1160	11895	39335
1161	11905	39324
1162	11915	39311
1163	11925	39301
1164	11935	39290
1165	11945	39279
1166	11955	39267
1167	11965	39256
1168	11975	39245
1169	11985	39235
1170	11995	39224
1171	12005	39213
1172	12015	39202
1173	12025	39191
1174	12036	39181
1175	12045	39169
1176	12055	39158
1177	12066	39149
1178	12076	39137
1179	12086	39126
1180	12095	39114
1181	12105	39102
1182	12115	39092
1183	12125	39080
1184	12135	39069
1185	12145	39058
1186	12156	39048
1187	12165	39037
1188	12175	39026
1189	12186	39016
1190	12196	39004
1191	12205	38993
1192	12216	38983
1193	12225	38971
1194	12235	38959
1195	12245	38947
1196	12255	38936
1197	12265	38925
1198	12274	38913
1199	12284	38902
1200	12294	38890
1201	12304	38879
1202	12314	38868
1203	12324	38857
1204	12335	38848
1205	12344	38836
1206	12354	38825
1207	12364	38814
1208	12374	38803
1209	12384	38792
1210	12394	38780
1211	12404	38769
1212	12414	38758
1213	12424	38748
1214	12434	38737
1215	12444	38726
1216	12455	38716
1217	12465	38707
1218	12475	38695
1219	12485	38685
1220	12495	38674
1221	12505	38662
1222	12515	38651
1223	12525	38639
1224	12535	38629
1225	12548	38628
1226	12559	38620
1227	12569	38610
1228	12579	38599
1229	12589	38587
1230	12599	38576
1231	12609	38565
1232	12619	38554
1233	12629	38542
1234	12638	38530
1235	12648	38520
1236	12659	38509
1237	12668	38497
1238	12678	38486
1239	12688	38474
1240	12698	38464
1241	12708	38452
1242	12718	38441
1243	12728	38430
1244	12738	38418
1245	12747	38407
1246	12757	38395
1247	12767	38384
1248	12777	38372
1249	12787	38361
1250	12796	38349
1251	12807	38339
1252	12819	38335
1253	12829	38324
1254	12839	38315
1255	12849	38303
1256	12859	38292
1257	12869	38281
1258	12879	38270
1259	12889	38259
1260	12899	38248
1261	12909	38237
1262	12919	38225
1263	12929	38215
1264	12939	38203
1265	12949	38193
1266	12959	38182
1267	12969	38170
1268	12979	38160
1269	12989	38149
1270	12998	38137
1271	13009	38127
1272	13018	38115
1273	13028	38104
1274	13038	38093
1275	13048	38082
1276	13058	38071
1277	13068	38060
1278	13078	38049
1279	13088	38038
1280	13098	38027
1281	13108	38016
1282	13118	38004
1283	13128	37994
1284	13138	37983
1285	13148	37973
1286	13158	37962
1287	13168	37952
1288	13178	37941
1289	13188	37930
1290	13198	37919
1291	13208	37909
1292	13219	37898
1293	13229	37887
1294	13239	37877
1295	13248	37865
1296	13258	37854
1297	13269	37845
1298	13279	37834
1299	13289	37824
1300	13299	37813
1301	13309	37803
1302	13319	37792
1303	13329	37781
1304	13339	37770
1305	13349	37759
1306	13360	37749
1307	13370	37741
1308	13380	37730
1309	13390	37718
1310	13401	37709
1311	13411	37698
1312	13421	37687
1313	13431	37677
1314	13441	37666
1315	13451	37655
1316	13461	37644
1317	13471	37633
1318	13481	37623
1319	13491	37612
1320	13501	37601
1321	13511	37590
1322	13521	37579
1323	13534	37578
1324	13546	37571
1325	13556	37560
1326	13566	37549
1327	13576	37538
1328	13586	37527
1329	13596	37517
1330	13606	37506
1331	13616	37495
1332	13626	37484
1333	13636	37473
1334	13646	37462
1335	13656	37451
1336	13666	37441
1337	13675	37430
1338	13685	37419
1339	13696	37409
1340	13706	37397
1341	13716	37386
1342	13725	37375
1343	13735	37364
1344	13746	37354
1345	13755	37342
1346	13765	37332
1347	13775	37321
1348	13785	37309
1349	13795	37299
1350	13805	37287
1351	13815	37277
1352	13825	37266
1353	13835	37255
1354	13845	37245
1355	13855	37233
1356	13865	37222
1357	13875	37211
1358	13885	37201
1359	13895	37191
1360	13905	37180
1361	13915	37169
1362	13925	37159
1363	13935	37148
1364	13946	37139
1365	13956	37129
1366	13966	37118
1367	13976	37107
1368	13985	37094
1369	13996	37084
1370	14006	37074
1371	14016	37064
1372	14026	37053
1373	14036	37042
1374	14046	37031
1375	14057	37022
1376	14067	37011
1377	14078	37003
1378	14088	36992
1379	14097	36980
1380	14107	36969
1381	14117	36958
1382	14127	36948
1383	14137	36937
1384	14147	36926
1385	14157	36915
1386	14167	36904
1387	14177	36893
1388	14187	36882
1389	14196	36871
1390	14207	36860
1391	14216	36849
1392	14226	36838
1393	14237	36828
1394	14246	36817
1395	14262	36821
1396	14275	36818
1397	14288	36813
1398	14297	36802
1399	14307	36791
1400	14317	36780
1401	14327	36769
1402	14337	36758
1403	14347	36747
1404	14357	36736
1405	14367	36725
1406	14378	36716
1407	14388	36706
1408	14397	36694
1409	14408	36684
1410	14418	36675
1411	14428	36664
1412	14438	36652
1413	14448	36641
1414	14458	36630
1415	14468	36620
1416	14478	36609
1417	14488	36598
1418	14497	36586
1419	14507	36575
1420	14518	36565
1421	14531	36563
1422	14541	36553
1423	14551	36542
1424	14561	36531
1425	14571	36520
1426	14581	36509
1427	14591	36498
1428	14601	36488
1429	14611	36477
1430	14621	36466
1431	14631	36455
1432	14641	36444
1433	14651	36435
1434	14661	36424
1435	14671	36413
1436	14681	36403
1437	14691	36392
1438	14702	36382
1439	14711	36371
1440	14721	36360
1441	14732	36350
1442	14742	36339
1443	14752	36328
1444	14762	36318
1445	14772	36307
1446	14782	36296
1447	14792	36285
1448	14804	36280
1449	14815	36271
1450	14825	36260
1451	14835	36250
1452	14845	36239
1453	14855	36228
1454	14866	36220
1455	14876	36209
1456	14886	36200
1457	14896	36189
1458	14906	36177
1459	14916	36167
1460	14926	36156
1461	14936	36146
1462	14946	36135
1463	14956	36125
1464	14966	36114
1465	14976	36103
1466	14986	36092
1467	14996	36082
1468	15006	36070
1469	15016	36060
1470	15026	36049
1471	15036	36038
1472	15046	36028
1473	15056	36016
1474	15066	36006
1475	15076	35995
1476	15086	35984
1477	15096	35974
1478	15106	35963
1479	15116	35952
1480	15126	35942
1481	15136	35931
1482	15146	35920
1483	15156	35910
1484	15166	35899
1485	15177	35890
1486	15187	35879
1487	15197	35869
1488	15207	35858
1489	15217	35847
1490	15227	35837
1491	15237	35826
1492	15247	35815
1493	15257	35805
1494	15267	35795
1495	15278	35785
1496	15288	35774
1497	15298	35763
1498	15307	35752
1499	15317	35741
1500	15328	35731
1501	15337	35720
1502	15348	35710
1503	15358	35699
1504	15368	35689
1505	15378	35678
1506	15388	35667
1507	15398	35656
1508	15408	35646
1509	15418	35635
1510	15427	35624
1511	15437	35613
1512	15448	35603
1513	15458	35593
1514	15468	35581
1515	15478	35571
1516	15488	35561
1517	15498	35550
1518	15509	35542
1519	15520	35534
1520	15530	35523
1521	15540	35512
1522	15550	35501
1523	15560	35491
1524	15570	35480
1525	15580	35469
1526	15590	35459
1527	15600	35448
1528	15610	35437
1529	15620	35426
1530	15630	35415
1531	15640	35404
1532	15649	35393
1533	15659	35382
1534	15669	35372
1535	15680	35362
1536	15690	35352
1537	15700	35340
1538	15710	35330
1539	15720	35319
1540	15730	35308
1541	15740	35298
1542	15750	35287
1543	15759	35276
1544	15770	35265
1545	15780	35255
1546	15790	35244
1547	15800	35233
1548	15810	35223
1549	15820	35213
1550	15830	35201
1551	15840	35190
1552	15849	35180
1553	15859	35168
1554	15869	35158
1555	15880	35149
1556	15890	35138
1557	15900	35128
1558	15910	35116
1559	15920	35106
1560	15930	35095
1561	15940	35084
1562	15950	35073
1563	15959	35062
1564	15969	35051
1565	15979	35040
1566	15989	35030
1567	15999	35019
1568	16009	35008
1569	16019	34997
1570	16029	34986
1571	16039	34976
1572	16049	34966
1573	16059	34955
1574	16069	34944
1575	16079	34933
1576	16089	34924
1577	16100	34914
1578	16110	34903
1579	16119	34892
1580	16130	34882
1581	16140	34871
1582	16150	34861
1583	16159	34849
1584	16169	34838
1585	16179	34828
1586	16189	34817
1587	16199	34806
1588	16209	34795
1589	16219	34785
1590	16229	34774
1591	16239	34763
1592	16249	34752
1593	16259	34741
1594	16269	34731
1595	16279	34720
1596	16289	34709
1597	16299	34699
1598	16308	34688
1599	16319	34678
1600	16329	34667
1601	16339	34656
1602	16349	34646
1603	16358	34635
1604	16368	34624
1605	16379	34614
1606	16389	34603
1607	16399	34593
1608	16409	34582
1609	16419	34572
1610	16429	34562
1611	16439	34551
1612	16449	34541
1613	16459	34531
1614	16469	34519
1615	16479	34509
1616	16490	34500
1617	16502	34494
1618	16515	34488
1619	16525	34479
1620	16535	34468
1621	16545	34458
1622	16555	34446
1623	16565	34436
1624	16575	34425
1625	16585	34414
1626	16595	34404
1627	16604	34392
1628	16615	34382
1629	16624	34371
1630	16634	34360
1631	16644	34350
1632	16654	34339
1633	16664	34329
1634	16674	34318
1635	16684	34307
1636	16695	34297
1637	16705	34287
1638	16715	34276
1639	16725	34266
1640	16735	34255
1641	16745	34244
1642	16754	34233
1643	16764	34223
1644	16774	34212
1645	16785	34203
1646	16796	34193
1647	16806	34184
1648	16816	34173
1649	16826	34162
1650	16836	34151
1651	16846	34140
1652	16856	34130
1653	16866	34119
1654	16876	34109
1655	16885	34098
1656	16895	34087
1657	16906	34077
1658	16916	34066
1659	16926	34056
1660	16936	34045
1661	16945	34034
1662	16955	34023
1663	16965	34013
1664	16975	34002
1665	16985	33991
1666	16995	33980
1667	17005	33969
1668	17015	33959
1669	17025	33948
1670	17035	33938
1671	17045	33927
1672	17055	33917
1673	17065	33906
1674	17077	33899
