,match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
1903,Team Unique vs Team Spirit,2.11-1.75,-,1.93-1.83,07 Апреля 12:07 2020,ESL One Los Angeles 2020 Online,Team Unique,"['Zitraks', 'Dame', 'Chuvash', '633', 'VANSKOR']",Team Spirit,"['DyrachYO', 'Ergon', 'AfterLife', 'Immersion', 'Misha']","['Phoenix', 'Timbersaw', 'Lifestealer', 'Winter Wyvern', 'Batrider', 'Slark']","['Ancient Apparition', 'Morphling', 'Pangolier', 'Keeper of the Light', 'Riki', 'Mars']","['Wraith King', 'Bristleback', 'Chen', 'Death Prophet', 'Grimstroke']","['Medusa', 'Ember Spirit', 'Centaur Warrunner', 'Snapfire', 'Shadow Demon']","<span class=""team__title-label"">Победа</span>",,16 : 4
1904,Team Unique vs Team Spirit,2.11-1.75,-,1.93-1.83,07 Апреля 12:07 2020,ESL One Los Angeles 2020 Online,Team Spirit,"['DyrachYO', 'Ergon', 'AfterLife', 'Immersion', 'Misha']",Team Unique,"['Zitraks', 'Dame', 'Chuvash', 'VANSKOR', '633']","['Pangolier', 'Keeper of the Light', 'Chen', 'Death Prophet', 'Faceless Void', 'Storm Spirit']","['Phoenix', 'Timbersaw', 'Ancient Apparition', 'Nyx Assassin', 'Earth Spirit', ""Nature's Prophet""]","['Slark', 'Kunkka', 'Mars', 'Tusk', 'Oracle']","['Riki', 'Shadow Fiend', 'Grimstroke', 'Witch Doctor', 'Centaur Warrunner']","<span class=""team__title-label"">Победа</span>",,32 : 15
1905,Team Unique vs Team Spirit,2.11-1.75,-,1.93-1.83,07 Апреля 12:07 2020,ESL One Los Angeles 2020 Online,Team Unique,"['Zitraks', 'Dame', 'Chuvash', '633', 'VANSKOR']",Team Spirit,"['DyrachYO', 'Ergon', 'AfterLife', 'Immersion', 'Misha']","['Oracle', 'Keeper of the Light', 'Phoenix', 'Ancient Apparition', 'Shadow Demon', 'Slark']","['Pangolier', 'Mars', 'Witch Doctor', 'Bristleback', 'Batrider', 'Lifestealer']","['Death Prophet', 'Magnus', 'Winter Wyvern', 'Doom', 'Tusk']","['Phantom Lancer', ""Nature's Prophet"", 'Timbersaw', 'Nyx Assassin', 'Chen']",,"<span class=""team__title-label"">Победа</span>",34 : 33
1906,Aster.Aries vs You Know Who,-,-,8.14(8.50)1.77,07 Апреля 12:00 2020,JJB Spring Cup Season 2,You Know Who,"['Zyd', 'LongGGG', 'falling', 'iceice', 'Mizuya']",Aster.Aries,"['Natural', '七海 灯子', '7e', 'Rico']","['Timbersaw', 'Riki', 'Mars', 'Shadow Demon', 'Bloodseeker', 'Huskar']","['Void Spirit', 'Ancient Apparition', 'Chen', 'Death Prophet', 'Monkey King', 'Shadow Fiend']","['Leshrac', 'Pangolier', 'Phantom Lancer', 'Ogre Magi', 'Ember Spirit']","['Tusk', 'Centaur Warrunner', 'Morphling', 'Rubick']","<span class=""team__title-label"">Победа</span>",,29 : 8
1907,Aster.Aries vs You Know Who,-,-,8.14(8.50)1.77,07 Апреля 12:00 2020,JJB Spring Cup Season 2,Aster.Aries,"['七海 灯子', 'Natural', 'Mizuya', '7e', 'Rico']",You Know Who,"['Zyd', 'LongGGG', 'iceice', 'falling']","['Timbersaw', 'Death Prophet', 'Shadow Demon', 'Centaur Warrunner', 'Phantom Lancer', 'Morphling']","['Riki', 'Pangolier', 'Void Spirit', 'Mars', 'Slark', 'Puck']","['Pugna', 'Snapfire', 'Faceless Void', 'Shadow Fiend', 'Earthshaker']","['Dragon Knight', 'Clockwerk', 'Ancient Apparition', 'Wraith King']",,"<span class=""team__title-label"">Победа</span>",9 : 25
1908,Ocean vs PSG.LGD,6.07-1.14,-,5.55-1.13,07 Апреля 10:20 2020,Chinese DOTA2 Professional Association,PSG.LGD,"['豆豆', 'old eLeVeN', 'Chalice', 'fy', 'xNova']",Ocean,"['白给', 'Ola', 'zc', 'Tzy', 'Fame']","['Pangolier', 'Morphling', 'Timbersaw', 'Centaur Warrunner', 'Wraith King', 'Huskar']","['Phoenix', 'Mars', 'Ancient Apparition', 'Clockwerk', 'Death Prophet', 'Legion Commander']","['Ember Spirit', 'Bounty Hunter', ""Nature's Prophet"", 'Earthshaker', 'Keeper of the Light']","['Chen', 'Riki', 'Storm Spirit', 'Tusk', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,30 : 12
1909,Ocean vs PSG.LGD,6.07-1.14,-,5.55-1.13,07 Апреля 10:20 2020,Chinese DOTA2 Professional Association,PSG.LGD,"['豆豆', 'old eLeVeN', 'Chalice', 'fy', 'xNova']",Ocean,"['白给', 'Ola', 'zc', 'Tzy', 'Fame']","['Pangolier', 'Timbersaw', 'Earthshaker', 'Mars', 'Morphling', 'Kunkka']","['Phoenix', 'Mirana', 'Clockwerk', ""Nature's Prophet"", 'Naga Siren', 'Outworld Destroyer']","['Monkey King', 'Legion Commander', 'Lycan', 'Tusk', 'Keeper of the Light']","['Ancient Apparition', 'Underlord', 'Bristleback', 'Faceless Void', 'Tiny']","<span class=""team__title-label"">Победа</span>",,40 : 19
1910,Typhoon E-Sports Club vs You Know Who,-,-,5.83(1.15)2.18,07 Апреля 08:08 2020,JJB Spring Cup Season 2,Typhoon E-Sports Club,"['天数有变 神奇更易 而归有德之人', '-w-', 'Storm', 'Zyd', 'LongGGG']",You Know Who,"['iceice', 'falling']","['Void Spirit', 'Earthshaker', 'Chen', 'Batrider', 'Razor', 'Huskar']","['Timbersaw', 'Lycan', 'Pangolier', 'Mars', 'Slark', 'Outworld Destroyer']","['Earth Spirit', 'Witch Doctor', 'Templar Assassin', 'Ember Spirit', 'Legion Commander']","['Ancient Apparition', 'Dragon Knight']",,"<span class=""team__title-label"">Победа</span>",7 : 15
1911,Typhoon E-Sports Club vs You Know Who,-,-,5.83(1.15)2.18,07 Апреля 08:08 2020,JJB Spring Cup Season 2,Typhoon E-Sports Club,"['天数有变 神奇更易 而归有德之人', '-w-', 'Storm', 'Zyd', 'LongGGG']",You Know Who,"['iceice', 'falling']","['Timbersaw', 'Void Spirit', 'Earthshaker', 'Dragon Knight', 'Morphling', 'Shadow Fiend']","['Mars', 'Lycan', 'Pangolier', 'Batrider', 'Phantom Lancer', 'Templar Assassin']","['Tusk', 'Rubick', 'Storm Spirit', 'Outworld Destroyer', 'Earth Spirit']","['Ogre Magi', 'Monkey King']",,"<span class=""team__title-label"">Победа</span>",34 : 26
1912,OG vs B8,1.08-9.13,-,1.13-5.55,06 Апреля 22:29 2020,ESL One Los Angeles 2020 Online,B8,"['Dendi', 'Xcalibur', 'Ghostik', 'KingR', 'LeBron']",OG,"['SumaiL', 'Ceb', '33', 'Saksa', 'N0tail']","['Troll Warlord', 'Timbersaw', 'Chen', 'Keeper of the Light', 'Lycan', 'Pugna']","['Mars', 'Phoenix', 'Centaur Warrunner', 'Magnus', 'Shadow Fiend', 'Storm Spirit']","['Ember Spirit', ""Nature's Prophet"", 'Pangolier', 'Tusk', 'Jakiro']","['Gyrocopter', 'Spirit Breaker', 'Dark Seer', 'Weaver', 'Earthshaker']",,"<span class=""team__title-label"">Победа</span>",24 : 27
1913,OG vs B8,1.08-9.13,-,1.13-5.55,06 Апреля 22:29 2020,ESL One Los Angeles 2020 Online,B8,"['Dendi', 'Xcalibur', 'Ghostik', 'KingR', 'LeBron']",OG,"['SumaiL', 'Ceb', '33', 'Saksa', 'N0tail']","['Dark Seer', 'Troll Warlord', 'Timbersaw', 'Earthshaker', 'Enchantress', 'Lone Druid']","['Keeper of the Light', 'Mars', 'Magnus', 'Centaur Warrunner', 'Lycan', 'Puck']","['Queen of Pain', 'Meepo', 'Beastmaster', 'Pangolier', 'Chen']","['Windranger', 'Tusk', 'Tidehunter', 'Phoenix', 'Ember Spirit']","<span class=""team__title-label"">Победа</span>",,30 : 33
1914,OG vs B8,1.08-9.13,-,1.13-5.55,06 Апреля 22:29 2020,ESL One Los Angeles 2020 Online,B8,"['Xcalibur', 'Dendi', 'Ghostik', 'KingR', 'LeBron']",OG,"['SumaiL', 'Ceb', '33', 'Saksa', 'N0tail']","['Dark Seer', 'Timbersaw', 'Troll Warlord', 'Chen', 'Nyx Assassin', 'Dragon Knight']","['Meepo', 'Mars', 'Storm Spirit', 'Phoenix', 'Morphling', 'Shadow Fiend']","['Ember Spirit', 'Queen of Pain', 'Centaur Warrunner', 'Weaver', 'Winter Wyvern']","['Gyrocopter', 'Underlord', ""Nature's Prophet"", 'Keeper of the Light', 'Earthshaker']",,"<span class=""team__title-label"">Победа</span>",21 : 18
1915,Virtus.pro vs AS Monaco Gambit,1.57-2.43,-,1.47-2.60,06 Апреля 19:00 2020,ESL One Los Angeles 2020 Online,AS Monaco Gambit,"['dream`', 'gpk', 'Shachlo', 'XSVamp1Re', 'fng']",Virtus.pro,"['iLTW', 'Resolut1on', 'No[o]ne', 'Zayac', 'Solo']","['Beastmaster', 'Lycan', 'Keeper of the Light', 'Oracle', 'Faceless Void', 'Medusa']","['Tusk', 'Shadow Demon', 'Mars', 'Nyx Assassin', 'Batrider', 'Anti-Mage']","['Monkey King', 'Shadow Fiend', 'Centaur Warrunner', 'Snapfire', 'Ancient Apparition']","['Ember Spirit', 'Timbersaw', 'Storm Spirit', 'Phoenix', 'Puck']","<span class=""team__title-label"">Победа</span>",,30 : 23
1916,Virtus.pro vs AS Monaco Gambit,1.57-2.43,-,1.47-2.60,06 Апреля 19:00 2020,ESL One Los Angeles 2020 Online,Virtus.pro,"['Resolut1on', 'iLTW', 'No[o]ne', 'Zayac', 'Solo']",AS Monaco Gambit,"['dream`', 'gpk', 'Shachlo', 'XSVamp1Re', 'fng']","['Tusk', 'Batrider', 'Ancient Apparition', 'Nyx Assassin', 'Morphling', 'Broodmother']","['Keeper of the Light', 'Lycan', 'Beastmaster', 'Oracle', 'Snapfire', 'Puck']","['Mars', 'Slark', 'Invoker', 'Shadow Demon', 'Lich']","['Faceless Void', 'Void Spirit', 'Centaur Warrunner', 'Phoenix', 'Witch Doctor']","<span class=""team__title-label"">Победа</span>",,23 : 9
1917,Virtus.pro vs AS Monaco Gambit,1.57-2.43,-,1.47-2.60,06 Апреля 19:00 2020,ESL One Los Angeles 2020 Online,AS Monaco Gambit,"['dream`', 'gpk', 'Shachlo', 'XSVamp1Re', 'fng']",Virtus.pro,"['Resolut1on', 'iLTW', 'No[o]ne', 'Zayac', 'Solo']","['Beastmaster', 'Lycan', 'Oracle', 'Shadow Demon', 'Phantom Lancer', 'Monkey King']","['Tusk', 'Batrider', 'Ancient Apparition', 'Nyx Assassin', 'Morphling', 'Meepo']","['Juggernaut', 'Queen of Pain', 'Mars', 'Snapfire', 'Keeper of the Light']","['Axe', 'Ember Spirit', 'Razor', 'Phoenix', 'Disruptor']",,"<span class=""team__title-label"">Победа</span>",4 : 27
1918,Team Nigma vs Cyber Legacy,1.15-5.66,-,1.15-4.99,06 Апреля 15:08 2020,ESL One Los Angeles 2020 Online,Cyber Legacy,"['Palantimos', 'Pikachu', 'LastHero-', 'Bignum', 'HappyDyurara']",Team Nigma,"['w33', 'Miracle-', 'MinD_ContRoL', 'GH', 'KuroKy']","[""Nature's Prophet"", 'Timbersaw', 'Chen', 'Io', 'Meepo', 'Anti-Mage']","['Phoenix', 'Centaur Warrunner', 'Shadow Demon', 'Ancient Apparition', 'Oracle', 'Lycan']","['Phantom Lancer', 'Legion Commander', 'Mars', 'Grimstroke', 'Death Prophet']","['Batrider', 'Ember Spirit', 'Dark Seer', 'Clockwerk', 'Keeper of the Light']",,"<span class=""team__title-label"">Победа</span>",18 : 51
1919,Team Nigma vs Cyber Legacy,1.15-5.66,-,1.15-4.99,06 Апреля 15:08 2020,ESL One Los Angeles 2020 Online,Team Nigma,"['w33', 'Miracle-', 'MinD_ContRoL', 'GH', 'KuroKy']",Cyber Legacy,"['Palantimos', 'Pikachu', 'LastHero-', 'Bignum', 'HappyDyurara']","['Shadow Demon', 'Phoenix', 'Lycan', 'Chen', 'Ember Spirit', 'Faceless Void']","['Timbersaw', 'Batrider', 'Keeper of the Light', 'Io', 'Huskar', 'Meepo']","['Dragon Knight', 'Juggernaut', ""Nature's Prophet"", 'Ancient Apparition', 'Oracle']","['Razor', 'Death Prophet', 'Centaur Warrunner', 'Earth Spirit', 'Vengeful Spirit']",,"<span class=""team__title-label"">Победа</span>",17 : 38
1920,Team Nigma vs Cyber Legacy,1.15-5.66,-,1.15-4.99,06 Апреля 15:08 2020,ESL One Los Angeles 2020 Online,Team Nigma,"['w33', 'Miracle-', 'MinD_ContRoL', 'GH', 'KuroKy']",Cyber Legacy,"['Palantimos', 'Pikachu', 'LastHero-', 'Bignum', 'HappyDyurara']","['Centaur Warrunner', 'Death Prophet', 'Chen', 'Shadow Demon', 'Lycan', 'Bounty Hunter']","['Timbersaw', 'Io', 'Batrider', 'Ember Spirit', 'Dark Seer', 'Meepo']","['Outworld Destroyer', 'Riki', 'Void Spirit', 'Earth Spirit', 'Keeper of the Light']","['Spectre', 'Dazzle', 'Axe', 'Phoenix', 'Lich']","<span class=""team__title-label"">Победа</span>",,43 : 32
1921,KG.Luminous vs Newbee,-,-,10.65(8.50)1.40,06 Апреля 14:19 2020,JJB Spring Cup Season 2,Newbee,"['Moogy', 'Aq', 'Waixi', 'Faith', '星咏者']",KG.Luminous,"['Scarlett', 'Blood', 'xiaofu', 'Siamese.C']","['Rubick', 'Mars', 'Nyx Assassin', 'Outworld Destroyer', 'Morphling', 'Anti-Mage']","['Void Spirit', 'Centaur Warrunner', 'Death Prophet', 'Chen', 'Razor', 'Timbersaw']","['Lycan', 'Ember Spirit', 'Tiny', 'Keeper of the Light', 'Sven']","['Skywrath Mage', 'Invoker', 'Legion Commander', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,20 : 9
1922,KG.Luminous vs Newbee,-,-,10.65(8.50)1.40,06 Апреля 14:19 2020,JJB Spring Cup Season 2,KG.Luminous,"['Scarlett', '星咏者', 'Blood', 'Siamese.C', 'xiaofu']",Newbee,"['Moogy', 'Aq', 'Waixi', 'Faith']","['Centaur Warrunner', 'Death Prophet', 'Chen', 'Void Spirit', 'Phantom Lancer', 'Puck']","['Rubick', 'Ancient Apparition', 'Phoenix', 'Legion Commander', 'Timbersaw', 'Outworld Destroyer']","['Nyx Assassin', 'Wraith King', 'Viper', 'Grimstroke', 'Winter Wyvern']","['Dazzle', 'Shadow Fiend', 'Ember Spirit', 'Vengeful Spirit']",,"<span class=""team__title-label"">Победа</span>",21 : 32
1923,Royal Never Give Up vs Sparking Arrow Gaming,1.30-3.63,-,1.31-3.32,06 Апреля 14:10 2020,Chinese DOTA2 Professional Association,Sparking Arrow Gaming,"['Op', 'FelixCiaoBa', 'RedPanda', 'Monet', 'Flyby']",Royal Never Give Up,"['September', 'Super']","['Void Spirit', 'Mirana', 'Timbersaw', 'Shadow Demon', 'Lycan', 'Outworld Destroyer']","['Phantom Lancer', 'Phoenix', 'Naga Siren', 'Pangolier', 'Clockwerk', 'Storm Spirit']","['Dragon Knight', 'Tusk', 'Ancient Apparition', 'Chaos Knight', 'Mars']","['Rubick', 'Oracle']","<span class=""team__title-label"">Победа</span>",,36 : 17
1924,Royal Never Give Up vs Sparking Arrow Gaming,1.30-3.63,-,1.31-3.32,06 Апреля 14:10 2020,Chinese DOTA2 Professional Association,Sparking Arrow Gaming,"['Op', 'God-King', 'White丶Album_白学家', 'FelixCiaoBa', 'RedPanda']",Royal Never Give Up,"['Monet', 'Flyby', 'September', 'Super']","['Void Spirit', 'Mirana', 'Timbersaw', 'Shadow Demon', 'Dragon Knight', 'Shadow Fiend']","['Phoenix', 'Phantom Lancer', 'Death Prophet', 'Ancient Apparition', 'Outworld Destroyer', 'Lina']","['Dazzle', 'Naga Siren', 'Kunkka', 'Pangolier', 'Chen']","['Morphling', 'Necrophos', 'Lion', 'Bane']","<span class=""team__title-label"">Победа</span>",,20 : 21
1925,Aster.Aries vs Team Sirius,-,-,6.35(9.22)1.87,06 Апреля 14:09 2020,JJB Spring Cup Season 2,Aster.Aries,"['七海 灯子', '小迪', 'Mizuya', '7e', 'Rico']",Team Sirius,"['old chicken', 'Dstones', 'dolem', 'Hym', 'XCJ']","['Phantom Lancer', 'Ancient Apparition', 'Dazzle', 'Death Prophet', 'Faceless Void', 'Outworld Destroyer']","['Timbersaw', 'Centaur Warrunner', 'Mars', 'Shadow Demon', 'Naga Siren', 'Ogre Magi']","['Legion Commander', 'Undying', 'Morphling', 'Dragon Knight', 'Mirana']","['Wraith King', 'Shadow Fiend', 'Pangolier', 'Phoenix', 'Snapfire']",,"<span class=""team__title-label"">Победа</span>",16 : 14
1926,Aster.Aries vs Team Sirius,-,-,6.35(9.22)1.87,06 Апреля 14:09 2020,JJB Spring Cup Season 2,Team Sirius,"['old chicken', 'Dstones', 'dolem', 'Hym', 'XCJ']",Aster.Aries,"['小迪', '七海 灯子', 'Mizuya', '7e', 'Rico']","['Centaur Warrunner', 'Mars', 'Snapfire', 'Pugna', 'Puck', 'Zeus']","['Death Prophet', 'Void Spirit', 'Phantom Lancer', 'Timbersaw', 'Razor', 'Legion Commander']","['Terrorblade', 'Ember Spirit', 'Beastmaster', 'Oracle', 'Enchantress']","['Ancient Apparition', 'Pangolier', 'Dragon Knight', 'Outworld Destroyer', 'Mirana']","<span class=""team__title-label"">Победа</span>",,14 : 3
1927,KG.Luminous vs Longinus,-,-,2.71(5.65)3.80,06 Апреля 12:24 2020,JJB Spring Cup Season 2,Longinus,"['mode:fy', '.', 'heels', 'InJuly', 'Moriarti']",KG.Luminous,"['星咏者', 'Scarlett', 'Blood', 'xiaofu', 'Siamese.C']","['Timbersaw', 'Mars', 'Snapfire', 'Wraith King', 'Pugna', 'Broodmother']","['Batrider', 'Chen', 'Puck', 'Oracle', 'Lifestealer', 'Troll Warlord']","['Death Prophet', 'Phantom Lancer', 'Shadow Demon', 'Legion Commander', 'Rubick']","['Bristleback', 'Windranger', 'Morphling', 'Centaur Warrunner', 'Keeper of the Light']","<span class=""team__title-label"">Победа</span>",,25 : 7
1928,KG.Luminous vs Longinus,-,-,2.71(5.65)3.80,06 Апреля 12:24 2020,JJB Spring Cup Season 2,Longinus,"['mode:fy', '.', 'heels', 'InJuly', 'Moriarti']",KG.Luminous,"['Scarlett', '星咏者', 'Blood', 'xiaofu', 'Siamese.C']","['Snapfire', 'Wraith King', 'Mars', 'Bristleback', 'Troll Warlord', 'Monkey King']","['Batrider', 'Shadow Demon', 'Oracle', 'Legion Commander', 'Morphling', 'Razor']","['Void Spirit', 'Phantom Lancer', 'Ogre Magi', 'Centaur Warrunner', 'Mirana']","['Phoenix', 'Dragon Knight', 'Death Prophet', 'Abaddon', 'Disruptor']","<span class=""team__title-label"">Победа</span>",,18 : 11
1929,HellRaisers vs ViKin.gg,1.95-1.87,-,1.84-1.90,06 Апреля 12:06 2020,ESL One Los Angeles 2020 Online,ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']",HellRaisers,"['Nix', 'xannii', 'Funn1k', 'RodjER', 'Miposhka']","['Void Spirit', 'Timbersaw', 'Pangolier', 'Mirana', 'Riki', 'Medusa']","['Centaur Warrunner', 'Snapfire', 'Lycan', 'Shadow Demon', 'Enchantress', 'Meepo']","['Death Prophet', 'Dragon Knight', 'Venomancer', 'Rubick', 'Winter Wyvern']","['Faceless Void', 'Queen of Pain', 'Beastmaster', 'Chen', 'Ancient Apparition']",,"<span class=""team__title-label"">Победа</span>",17 : 20
1930,HellRaisers vs ViKin.gg,1.95-1.87,-,1.84-1.90,06 Апреля 12:06 2020,ESL One Los Angeles 2020 Online,ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']",HellRaisers,"['Nix', 'xannii', 'Funn1k', 'RodjER', 'Miposhka']","['Void Spirit', 'Pangolier', 'Death Prophet', 'Chen', 'Oracle', 'Kunkka']","['Centaur Warrunner', 'Snapfire', 'Lycan', 'Beastmaster', 'Monkey King', 'Meepo']","['Faceless Void', 'Queen of Pain', 'Dark Seer', 'Rubick', 'Enchantress']","['Morphling', 'Outworld Destroyer', 'Timbersaw', 'Mirana', 'Disruptor']",,"<span class=""team__title-label"">Победа</span>",25 : 29
1931,Newbee vs PSG.LGD,2.68-1.48,-,2.16-1.66,06 Апреля 10:27 2020,Chinese DOTA2 Professional Association,PSG.LGD,"['豆豆', 'Chalice', 'old eLeVeN', 'fy', 'xNova']",Newbee,"['Moogy', 'Aq', 'Waixi', 'Faith']","['Mars', 'Dazzle', 'Timbersaw', 'Morphling', 'Pangolier', 'Lycan']","['Rubick', 'Batrider', ""Nature's Prophet"", 'Legion Commander', 'Death Prophet', 'Dragon Knight']","['Outworld Destroyer', 'Lifestealer', 'Centaur Warrunner', 'Mirana', 'Shadow Demon']","['Razor', 'Storm Spirit', 'Phoenix', 'Disruptor']","<span class=""team__title-label"">Победа</span>",,34 : 16
1932,Newbee vs PSG.LGD,2.68-1.48,-,2.16-1.66,06 Апреля 10:27 2020,Chinese DOTA2 Professional Association,PSG.LGD,"['豆豆', 'Chalice', 'old eLeVeN', 'fy', 'xNova']",Newbee,"['Moogy', 'Aq', 'Waixi', 'Faith']","['Dazzle', 'Morphling', 'Death Prophet', 'Undying', 'Shadow Demon', 'Outworld Destroyer']","['Rubick', 'Timbersaw', 'Mars', 'Jakiro', 'Lich', 'Faceless Void']","['Ember Spirit', 'Legion Commander', 'Centaur Warrunner', 'Mirana', 'Keeper of the Light']","[""Nature's Prophet"", 'Alchemist', 'Phoenix', 'Treant Protector']","<span class=""team__title-label"">Победа</span>",,17 : 10
1933,Bad Boys vs Team Sirius,-,-,2.08(1.70)14.29,06 Апреля 09:56 2020,JJB Spring Cup Season 2,Bad Boys,"['qmD', 'hjw.', 'reikiyu', '刷', '斗圣']",Team Sirius,"['old chicken', 'Dstones', 'dolem', 'Hym', 'XCJ']","['Timbersaw', 'Void Spirit', 'Naga Siren', 'Phantom Lancer', 'Puck', 'Slark']","['Clinkz', 'Dazzle', 'Mars', ""Nature's Prophet"", 'Venomancer', 'Dragon Knight']","['Riki', 'Shadow Fiend', 'Legion Commander', 'Clockwerk', 'Snapfire']","['Terrorblade', 'Storm Spirit', 'Pugna', 'Nyx Assassin', 'Warlock']","<span class=""team__title-label"">Победа</span>",,22 : 5
1934,Bad Boys vs Team Sirius,-,-,2.08(1.70)14.29,06 Апреля 09:56 2020,JJB Spring Cup Season 2,Bad Boys,"['qmD', 'hjw.', 'reikiyu', '刷', '斗圣']",Team Sirius,"['old chicken', 'Dstones', 'dolem', 'Hym', 'XCJ']","['Timbersaw', 'Naga Siren', 'Mars', 'Void Spirit', 'Pugna', 'Lina']","['Clinkz', 'Dazzle', ""Nature's Prophet"", 'Snapfire', 'Venomancer', 'Abaddon']","['Monkey King', 'Death Prophet', 'Phoenix', 'Tusk', 'Bane']","['Faceless Void', 'Invoker', 'Centaur Warrunner', 'Rubick', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",26 : 35
1935,Aster.Aries vs Bad Boys,-,-,14.29(4.23)1.20,06 Апреля 07:59 2020,JJB Spring Cup Season 2,Bad Boys,"['qmD', 'hjw.', 'reikiyu', '刷', '斗圣']",Aster.Aries,"['Marguerite', 'Mizuya', 'Mad', '七海 灯子', 'Rico']","['Timbersaw', 'Snapfire', 'Naga Siren', 'Phantom Lancer', 'Pugna', 'Troll Warlord']","['Mars', 'Shadow Demon', 'Void Spirit', 'Phoenix', 'Razor', 'Batrider']","['Faceless Void', 'Death Prophet', 'Clinkz', 'Tusk', 'Oracle']","['Templar Assassin', 'Dragon Knight', 'Ancient Apparition', 'Centaur Warrunner', 'Windranger']","<span class=""team__title-label"">Победа</span>",,30 : 13
1936,Aster.Aries vs Bad Boys,-,-,14.29(4.23)1.20,06 Апреля 07:59 2020,JJB Spring Cup Season 2,Aster.Aries,"['Mizuya', '七海 灯子', 'Mad', 'Marguerite', 'Rico']",Bad Boys,"['qmD', 'hjw.', 'reikiyu', '刷', '斗圣']","['Tusk', 'Death Prophet', 'Void Spirit', 'Slardar', 'Faceless Void', 'Shadow Fiend']","['Timbersaw', 'Naga Siren', 'Snapfire', 'Phantom Lancer', 'Phoenix', 'Templar Assassin']","['Riki', 'Mars', 'Clockwerk', 'Puck', 'Rubick']","['Lifestealer', 'Dazzle', ""Nature's Prophet"", 'Earthshaker', 'Bane']",,"<span class=""team__title-label"">Победа</span>",25 : 37
1937,Alliance vs Ninjas in Pyjamas,1.64-2.29,-,1.51-2.48,05 Апреля 21:18 2020,ESL One Los Angeles 2020 Online,Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'lil me alone']",Ninjas in Pyjamas,"['ppd', 'Daxak', 'Blizzy', 'MiLAN', 'TANNER']","['Beastmaster', 'Chen', 'Void Spirit', ""Nature's Prophet"", 'Viper', 'Terrorblade']","['Centaur Warrunner', 'Death Prophet', 'Timbersaw', 'Ember Spirit', 'Riki', 'Batrider']","['Juggernaut', 'Bristleback', 'Mirana', 'Vengeful Spirit', 'Snapfire']","['Keeper of the Light', 'Necrophos', 'Axe', 'Nyx Assassin', 'Templar Assassin']",,"<span class=""team__title-label"">Победа</span>",3 : 21
1938,Alliance vs Ninjas in Pyjamas,1.64-2.29,-,1.51-2.48,05 Апреля 21:18 2020,ESL One Los Angeles 2020 Online,Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'Xibbe']",Ninjas in Pyjamas,"['ppd', 'Daxak', 'Blizzy', 'TANNER', 'MiLAN']","['Keeper of the Light', 'Lycan', 'Mars', ""Nature's Prophet"", 'Centaur Warrunner', 'Batrider']","['Dragon Knight', 'Ember Spirit', 'Death Prophet', 'Morphling', 'Rubick', 'Faceless Void']","['Spectre', 'Void Spirit', 'Axe', 'Phoenix', 'Witch Doctor']","['Grimstroke', 'Ursa', 'Omniknight', 'Monkey King', 'Weaver']","<span class=""team__title-label"">Победа</span>",,37 : 30
